blurry,low_contrast,brightness,clearness_score,contrast_score,filepath,v0,v1,v2,v3,v4,weather,scene,timeofday
False,False,42.54349498390961,6.917452282696623,0.4154309803921583,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c44f673a-95ffa424.jpg,False,False,False,False,False,clear,city street,dawn/dusk
True,False,25.09730630000304,3.5123586181280446,0.2555054901960784,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c44f673a-a7429e84.jpg,False,False,False,False,False,clear,city street,night
False,False,117.07355718840827,13.388381732164818,0.4464194117647059,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c452e38d-db51883f.jpg,False,False,False,False,False,overcast,highway,daytime
False,False,125.9577215896992,6.906602364765113,0.4785990196078432,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4542f68-d3221fd3.jpg,True,True,True,True,True,rainy,city street,daytime
False,False,152.21545382643396,14.546304922902715,0.4422854901960784,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c455b31c-12fbb7a9.jpg,False,False,False,False,False,partly cloudy,highway,daytime
False,False,99.9443759223974,8.077037046046915,0.4907729411764706,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c456e9c3-fa69d872.jpg,False,False,False,False,False,overcast,city street,daytime
False,False,126.58708122812403,32.347521544910286,0.4231730000000002,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c456ed56-adbb1839.jpg,False,False,False,False,False,clear,city street,daytime
False,False,98.68057994540976,28.70581687108083,0.4495119607843137,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c45734da-de0f5c25.jpg,False,False,False,False,False,snowy,city street,daytime
True,False,31.06530297038465,4.809147047052048,0.3945234803921594,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c457bb30-990d6395.jpg,True,True,True,True,True,clear,city street,night
False,False,108.73533221055504,10.664696734275438,0.4176092156862745,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c457d18a-610011a8.jpg,False,False,False,False,False,partly cloudy,highway,daytime
False,False,104.52761684314936,22.17133798505476,0.4672772549019607,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4590261-d7081dfa.jpg,False,False,False,False,False,snowy,city street,daytime
False,False,99.26343877124911,17.81908749738168,0.4858766666666667,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c45b2e04-5689b375.jpg,True,True,True,True,True,overcast,city street,dawn/dusk
False,False,88.79975898983139,16.03852746858449,0.4577109803921568,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c45c7487-c44e6bab.jpg,False,False,False,False,False,partly cloudy,city street,dawn/dusk
True,False,60.382158057317,2.414270852031017,0.2937411078431388,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c45cf21f-d6bc94ba.jpg,True,True,True,True,True,clear,city street,dawn/dusk
False,False,112.0941105761475,11.349428792813177,0.4550696078431372,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c45d3e0a-75c44167.jpg,False,False,False,False,False,overcast,residential,daytime
False,False,97.56881464847729,25.45025043701476,0.4349254901960784,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c45d3e0a-93a52b80.jpg,True,False,False,False,False,overcast,city street,daytime
False,False,94.73157832392614,11.98696981301148,0.4735350980392157,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c45d3e0a-b26d5167.jpg,True,False,True,True,True,overcast,residential,daytime
False,False,124.02969462827096,8.109002826284316,0.4634821568627451,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c45fbe22-61885df3.jpg,True,False,False,False,False,overcast,residential,daytime
False,False,136.16418466292222,14.312270855826082,0.4574396078431372,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c45fbe22-66a2e8da.jpg,True,False,False,False,False,overcast,residential,daytime
False,False,100.49001782802318,5.709941932715244,0.4769060784313725,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c45fbe22-8bcb4ef4.jpg,True,False,False,False,False,overcast,city street,daytime
False,False,106.12789578626284,24.297900823716887,0.4460468431372553,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c45fce16-113938a6.jpg,False,False,False,False,False,clear,city street,daytime
False,False,162.92070862243952,10.58393666432233,0.4463111764705882,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4605841-affd9541.jpg,True,False,False,True,False,clear,highway,daytime
False,False,30.698915200740405,12.726617081850009,0.371045480392157,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4613fc7-919152c4.jpg,False,False,False,False,False,rainy,city street,night
True,False,41.6833401087196,4.877882636169107,0.3478890784313727,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c463025d-87dab187.jpg,True,False,False,False,False,clear,city street,night
False,False,90.57348551680526,40.905706441434695,0.4608664705882352,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c464c963-0279dcc0.jpg,True,False,True,False,True,snowy,highway,daytime
False,False,146.69474418999104,14.221456491499984,0.387148431372549,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c464c963-5ac10424.jpg,True,False,False,False,True,snowy,city street,daytime
False,False,119.16438400676984,24.329386553997686,0.4340623529411764,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c464c963-74458fbb.jpg,True,False,False,False,False,snowy,city street,daytime
False,False,124.44782860392937,21.017666921692296,0.4245483137254958,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c464c963-a377ab36.jpg,False,False,False,False,False,clear,city street,daytime
False,False,134.41820956500175,25.047831219833053,0.3912976470588235,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c464c963-fbf300ba.jpg,False,False,False,False,False,snowy,residential,daytime
False,False,92.60790125266293,13.618987761730176,0.4441613725490196,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c46ae02f-e7635cbf.jpg,True,True,True,True,True,clear,city street,dawn/dusk
True,True,15.461994000787236,1.5515431748814767,0.1573731372549019,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c46b71ac-2c83a68e.jpg,True,True,True,True,True,clear,highway,night
False,False,119.38617304981798,9.323981323923071,0.467764705882353,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c46c8375-44338121.jpg,False,False,False,False,True,partly cloudy,city street,daytime
False,False,107.92651471365004,31.18143650650097,0.4630286274509804,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c46c8896-0d981461.jpg,False,False,False,False,False,clear,city street,daytime
False,False,135.88205688743363,18.356709717810407,0.428648431372549,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c46f4c8a-c6c995c1.jpg,True,False,False,False,False,clear,city street,daytime
True,False,44.91709208717848,4.47373245841534,0.4087845000000002,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4742900-04ad682a.jpg,False,False,False,False,True,clear,city street,night
False,False,58.698245497594506,6.699200732643979,0.4950962745098039,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4742900-1afc30eb.jpg,False,False,False,False,False,clear,city street,night
False,False,36.567675738309696,12.22370089699686,0.3218211764705882,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4742900-204ffa13.jpg,False,False,False,False,False,clear,highway,night
True,False,17.692510386621056,1.720689306991263,0.214986862745098,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4742900-2311398c.jpg,False,False,False,False,False,clear,residential,night
False,False,36.033837523471874,8.96150866100969,0.4488416176470592,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4742900-38974bfd.jpg,True,False,False,False,True,clear,city street,night
False,False,44.68881641837411,20.540003253111287,0.4598450980392157,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4742900-81aa45ae.jpg,True,True,True,True,True,clear,city street,night
False,False,68.03204849886016,5.854441643220903,0.439384392156864,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4742900-8900110c.jpg,True,False,True,True,True,clear,city street,daytime
False,False,58.50931408201812,5.400184961578768,0.4660407843137255,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4742900-c0e2297d.jpg,False,False,False,False,False,clear,residential,night
False,False,43.5018860462994,9.137158936445353,0.4070061372549021,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4742900-d3fdcb6c.jpg,True,True,True,True,True,clear,city street,night
True,False,29.6227501799856,4.313099219678621,0.4729381764705895,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4756fa2-027007f8.jpg,True,True,True,True,True,clear,city street,night
True,True,11.391102028098956,1.5586370503929905,0.1134615686274509,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4770a97-1393ce84.jpg,True,True,True,True,True,clear,residential,night
True,False,36.002993614544124,4.375143917546243,0.2689732549019625,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4770a97-d8a26f8c.jpg,True,True,True,True,True,clear,city street,night
True,False,45.782045502941074,2.4627284609791453,0.2486366666666666,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4770a97-fb46c2d8.jpg,True,True,True,True,True,clear,city street,night
False,False,97.16063634243449,9.422192514889954,0.4393645098039216,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c477c67b-6eb95776.jpg,True,False,False,False,False,rainy,city street,daytime
False,False,123.29144900162149,6.572533501674781,0.4046837254901961,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c477c67b-89221134.jpg,True,False,False,False,False,rainy,highway,dawn/dusk
True,False,34.71359197794266,4.221721745782268,0.4468248235294121,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c47d2355-85330657.jpg,True,True,True,True,True,clear,city street,night
False,False,100.71718154993184,16.59767795835654,0.4417007843137255,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c47d8d11-30ed3058.jpg,False,False,False,False,False,overcast,residential,daytime
False,False,79.87650498843576,6.980587135332566,0.4640882352941176,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c47f172b-42e86c73.jpg,True,False,False,False,False,clear,city street,dawn/dusk
False,False,122.76611020926264,16.154124350991864,0.4365739215686275,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c47f850b-97816a73.jpg,False,False,False,False,False,clear,city street,daytime
False,False,131.4576259507434,21.94936984334009,0.4706145098039216,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c47fb4ff-92db68d6.jpg,False,False,False,False,False,clear,highway,daytime
False,False,47.98549237699908,6.944365020393144,0.3649111764705882,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4816131-7251b67e.jpg,False,False,False,False,False,clear,residential,daytime
False,False,41.019390279763535,8.070157510435505,0.3003704117647069,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4857d94-0f462d91.jpg,True,True,True,True,True,clear,highway,night
False,False,100.24108022702616,19.15457073644412,0.4056476470588235,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c485d97d-e833c4a1.jpg,True,False,False,False,False,clear,city street,daytime
False,False,20.20750864898798,5.021773879019561,0.4180571960784341,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c486bf3b-6bcde09a.jpg,True,False,False,False,False,clear,city street,night
False,False,100.31966664177747,23.16748916077512,0.4738178431372549,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c487edf6-0cbf1727.jpg,True,False,True,False,True,overcast,city street,daytime
False,False,96.50694223591434,5.35378554076648,0.4561480392156862,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4891df0-24371ae1.jpg,False,False,False,False,False,rainy,city street,dawn/dusk
False,False,53.3372948602012,13.585972730787311,0.4859694117647059,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c48ba79f-920445ac.jpg,False,False,False,False,False,clear,city street,night
True,False,61.834060650308025,4.255379729180096,0.2815760784313725,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c48ba79f-a2bf2dcf.jpg,True,True,True,True,True,clear,city street,night
False,False,86.14794055912147,5.248378473669924,0.4618745098039216,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c48ba79f-d8e0bf32.jpg,True,False,True,False,False,overcast,highway,daytime
False,False,122.83725821780608,32.78962517432796,0.4773039215686274,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c48bcc55-8b6f35e1.jpg,False,False,False,False,False,overcast,city street,daytime
False,False,119.6713762514876,30.40580138610752,0.4740896078431373,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c48bcc55-fb68d6b7.jpg,True,True,False,False,False,overcast,city street,daytime
False,False,91.63068844377212,19.759210358197542,0.4603790196078431,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c48cfadb-09901ed4.jpg,True,False,True,False,True,overcast,city street,daytime
True,False,32.99657220764208,3.030614836029573,0.2258066666666667,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c48db695-5c28a6a5.jpg,True,True,True,True,True,clear,city street,night
False,False,45.86282815684604,11.358990845035969,0.4445119607843137,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c48e9b2e-0edd0832.jpg,False,False,False,False,False,clear,city street,night
False,False,101.62726618234176,28.449840935150885,0.4059650980392157,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c48f5464-2b6fcad2.jpg,False,False,False,False,False,overcast,residential,daytime
False,False,110.02475182267108,21.297246703340736,0.4460870588235308,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c48f5464-73d132a1.jpg,True,False,False,False,False,overcast,residential,daytime
False,False,116.54458895529076,30.896464671019785,0.4549360784313725,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c48f5464-fde5983e.jpg,True,False,True,True,False,clear,city street,daytime
False,False,113.95871208664384,14.511737548613556,0.4951111764705882,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4910419-e8cf2965.jpg,False,False,False,False,False,rainy,city street,daytime
False,False,113.49574233805214,13.353503699035429,0.4494633333333333,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c492bb89-abf09ef4.jpg,True,True,True,True,True,overcast,highway,daytime
False,False,159.69641752603454,17.720881048564593,0.4529752941176471,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c492c534-2d7821c2.jpg,True,False,False,True,True,clear,city street,daytime
False,False,123.55797126498766,11.654382245234649,0.3795617647058824,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c494f267-66097731.jpg,True,False,False,False,False,overcast,highway,dawn/dusk
False,False,96.73290252016714,5.877020033140442,0.4638498039215686,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c49c1308-4ef95803.jpg,False,False,False,False,False,rainy,city street,daytime
False,False,106.99823332955388,7.241756608039241,0.4403317647058824,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c49c1308-71384f70.jpg,False,False,False,False,False,rainy,city street,daytime
False,False,48.00833372510737,16.230835796479976,0.2218115392156928,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c49c8353-30d3e9f2.jpg,False,True,True,True,True,clear,city street,night
False,False,58.44450405555264,15.491233006967631,0.335966823529417,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c49c8353-6d4b36f5.jpg,False,False,False,False,False,clear,city street,night
False,False,87.84660640721086,24.115641843019965,0.4166574509803922,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c49c8353-71549f83.jpg,True,True,True,True,True,clear,city street,night
False,False,75.58696899638554,29.779971651873627,0.41934,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c49c8353-82bc1d4d.jpg,True,True,True,False,True,clear,city street,night
False,True,42.30026760471198,12.197696317830395,0.1986374509803921,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c49c8353-85ca8693.jpg,True,True,True,True,True,clear,highway,night
False,False,67.33767119373088,15.474396311430633,0.3988672549019622,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c49c8353-e4d8763a.jpg,False,False,False,True,True,clear,highway,night
False,False,98.57836333400628,31.3089285424967,0.4228413725490196,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c49c8353-f56b7e30.jpg,True,True,True,True,True,clear,city street,night
False,False,46.70376305875043,21.212075957218897,0.3093911764705882,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c49c8353-fe2f3304.jpg,True,True,True,True,True,clear,highway,night
True,False,14.629763857047646,2.974020309801711,0.2268223921568633,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c49d39a3-738d6240.jpg,True,False,False,False,False,clear,highway,night
True,False,31.800315769872853,4.933215661438333,0.3604213431372555,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c49d39a3-9064a5ae.jpg,True,True,True,True,True,clear,highway,night
False,False,131.88440223117618,20.878616644093807,0.4778658823529411,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c49e96b9-24ec6193.jpg,False,True,False,True,False,overcast,city street,daytime
True,True,19.89220544814801,2.6327148373558606,0.1871792156862745,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c49f9073-3657ccaf.jpg,False,False,False,False,True,clear,city street,night
False,False,34.03517347293395,5.872454966719213,0.4721358823529412,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c49fdce8-68545005.jpg,True,False,False,False,True,clear,highway,night
False,False,99.72082020890312,22.80453999356781,0.4738178431372549,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4a06183-4a42e1b9.jpg,False,False,False,False,False,overcast,highway,daytime
True,False,69.89314962357429,4.316821667485233,0.4832317647058824,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4a078bd-8e5b3732.jpg,False,False,False,False,False,rainy,city street,night
False,False,104.17229899456954,29.920543739345906,0.4720058823529411,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4a19ba6-e17be5d5.jpg,True,False,False,False,False,clear,city street,daytime
False,False,100.63030473567235,21.28987717655639,0.4259196078431372,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4a19ba6-fa93d45f.jpg,False,False,False,False,False,clear,city street,daytime
False,False,117.94415768121392,61.0742418453485,0.4074246470588248,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4a6774c-144a01d6.jpg,True,False,False,False,False,clear,city street,daytime
False,False,98.21342812421356,29.544339792803854,0.4711839215686274,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4a6774c-ffc10e46.jpg,False,False,False,False,False,snowy,city street,daytime
False,False,142.66013141483893,26.27899472453204,0.3830124607843156,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4a6cc43-f689c9f1.jpg,True,True,True,True,True,clear,city street,daytime
False,False,48.546811927260926,12.228791197263623,0.3771830392156871,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4a6feae-63c06b39.jpg,True,True,True,True,True,clear,city street,night
False,False,64.12196064007581,6.071767468895442,0.4697076470588235,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4a90af7-02583942.jpg,True,False,False,True,False,rainy,city street,night
False,False,115.13346589123064,13.09840603653148,0.4710272549019608,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4a9c191-20e1a3c3.jpg,False,False,False,False,False,clear,residential,daytime
False,False,34.21460897724853,8.949793004869365,0.2625169117647062,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4a9c6f0-f18e20e1.jpg,False,False,False,False,True,clear,city street,night
False,False,134.2063805702202,13.46656692509618,0.4652472549019608,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4aa9a10-9e10483d.jpg,True,False,False,False,False,clear,highway,daytime
False,False,60.586388709901925,9.064253543195871,0.4474112254901964,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4aac9d9-47b01027.jpg,False,False,False,False,False,clear,city street,night
False,False,110.93431539561342,15.31247227842435,0.4328003333333347,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4ab81ac-4bd1c081.jpg,True,False,False,False,False,snowy,residential,daytime
False,False,124.48784878259676,11.046150059492923,0.4228954901960799,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4accb9c-58311122.jpg,True,False,False,False,False,partly cloudy,city street,daytime
False,False,116.245866553467,22.07548863392543,0.4223950980392157,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4ad8036-ee20aaf7.jpg,False,False,False,False,False,clear,highway,daytime
True,True,20.208187339891168,1.3825551310980315,0.0743019607843137,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4af195c-45288c26.jpg,True,False,False,False,False,clear,highway,night
False,False,27.13104080994903,7.489864100514136,0.2521266666666666,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4af4030-d3b1831d.jpg,True,True,True,True,True,clear,city street,night
False,False,122.57475394286,25.94065700631146,0.4304643137254902,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4b0ddd7-e8973c8f.jpg,True,False,False,False,False,overcast,city street,daytime
False,False,126.30584231878608,22.974163184247125,0.4720137254901961,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4b3ab99-a4a09eeb.jpg,True,True,False,True,True,partly cloudy,highway,daytime
False,False,127.10818724770904,10.382783512172232,0.4362390196078431,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4b3ce3d-2e77b39d.jpg,False,False,False,False,False,overcast,highway,daytime
False,False,99.5709864593675,19.0904267477963,0.4605164705882353,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4b3ce3d-42ddd6a3.jpg,False,False,False,False,False,overcast,city street,daytime
False,False,113.38844833514472,8.640132041663788,0.45908,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4b3ce3d-6e999bfc.jpg,True,False,False,True,False,overcast,residential,daytime
False,False,159.70017187357405,8.15534255334179,0.4242064705882352,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4b3ce3d-8b344a2f.jpg,False,False,False,False,False,overcast,highway,daytime
True,True,13.48300783824618,1.7810143843718953,0.1564986274509804,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4b610ae-4b915923.jpg,False,False,False,False,False,clear,residential,night
True,False,31.844194692337545,2.56051660840683,0.2233901960784313,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4b610ae-bc6dc0c9.jpg,False,False,False,False,False,clear,highway,night
True,False,132.48923128403248,2.8120282646120462,0.3939237254901961,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4b610ae-f75d91a9.jpg,True,True,True,True,True,rainy,highway,daytime
False,False,145.17545738466404,8.826020518079865,0.4246572549019608,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4b8d344-dcbbc041.jpg,False,False,False,False,False,partly cloudy,highway,daytime
False,False,105.72876377316192,15.855212063486704,0.4781341176470588,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4b90e82-0a023704.jpg,False,False,False,False,False,overcast,city street,daytime
False,False,109.45210331957054,30.733598241488703,0.4440494117647059,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4bc3dee-58920c9c.jpg,False,False,False,False,False,clear,city street,daytime
False,False,112.98471551213164,12.051665081489684,0.4578873921568656,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4bfc4c7-98ed20f8.jpg,True,False,False,False,True,clear,city street,daytime
False,False,70.25463883503916,6.121667407814964,0.4398345294117671,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4c35028-acf2331c.jpg,True,False,False,False,True,clear,city street,night
False,False,168.86598516420864,19.915633763077203,0.385038147058824,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4c4b88a-d1a38d2f.jpg,False,False,False,False,False,partly cloudy,highway,daytime
False,False,109.46501964862016,8.966718789264077,0.4397925490196078,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4c4db55-82c87232.jpg,True,False,True,False,False,clear,city street,daytime
False,False,115.26725925946413,15.841172458697036,0.4532129411764705,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4c5ba90-bb1f87c2.jpg,False,False,False,False,False,rainy,city street,daytime
True,False,34.60823956106559,3.7976837228242695,0.2038177058823531,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4c5f66a-a1df8079.jpg,True,True,True,True,True,clear,city street,night
False,False,101.5444271756595,13.893602894677278,0.464973725490196,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4c62e31-64421eb6.jpg,False,False,False,False,False,overcast,residential,daytime
False,False,122.31044981190236,13.46003142945514,0.3986829411764706,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4c7fdec-4f505413.jpg,False,False,False,False,False,overcast,highway,daytime
False,False,93.36602411115688,23.739157074488027,0.4148707843137255,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4c7fdec-ec322a67.jpg,False,False,False,False,False,clear,city street,daytime
False,False,46.06107641990433,6.775500751334747,0.4306765784313731,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4cb6f64-283904da.jpg,True,True,True,True,True,rainy,highway,night
False,False,26.19351701543774,11.298332212827871,0.3752035784313758,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4cc2bbd-a4913bdf.jpg,False,False,False,False,False,clear,city street,night
True,True,21.37086344232026,2.336685950530295,0.1582117745098051,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4ccd765-48590402.jpg,True,False,False,False,False,clear,highway,night
True,False,23.85538583289777,4.078203625808015,0.2126543725490197,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4ccffb1-e4215665.jpg,True,True,True,True,True,clear,city street,night
True,False,33.92763449602649,4.464430374346075,0.2627969117647077,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4ccffb1-e53dc8ca.jpg,False,False,False,False,False,clear,highway,night
False,False,128.8698800894904,24.301049540719724,0.4423266666666667,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4cd1f3d-ff8db980.jpg,False,False,False,False,False,clear,residential,daytime
False,False,41.99898438342602,6.459945942276884,0.3914150882352943,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4d1be5c-f868e120.jpg,True,False,False,False,False,clear,city street,night
False,False,23.049534295899093,6.5555480271699365,0.2949371764705885,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4d25f00-158d0757.jpg,True,False,True,True,True,clear,city street,night
False,False,25.39088977875368,8.577314070738728,0.2640020490196088,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4d25f00-3b1d8669.jpg,True,True,True,True,True,clear,city street,night
False,False,36.531685531738766,11.775905015458507,0.4852450980392156,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4d25f00-b6658057.jpg,True,True,True,True,True,clear,city street,night
True,False,61.96634338395054,1.87209176667226,0.4081794705882369,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4d2b46a-4fef7a35.jpg,False,False,False,False,False,clear,residential,dawn/dusk
True,True,6.5682267569682775,1.1119429779740289,0.0917690196078445,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4d7185b-6c141918.jpg,True,True,True,True,True,clear,highway,night
False,False,115.8085960293471,15.4874185225231,0.3414709803921569,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4d83625-8af1c66e.jpg,False,False,False,False,False,clear,city street,daytime
True,True,6.783435148491578,1.1534357661116093,0.0676488235294117,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4dab4e2-6c4805a2.jpg,True,False,False,False,False,clear,highway,night
False,False,31.22508939361676,6.612629962316996,0.3875441176470602,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4db746c-5428658b.jpg,False,False,True,True,False,clear,city street,night
False,False,94.5268962093788,5.667791034662989,0.4777998039215687,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4dbd719-26df8369.jpg,False,False,False,False,False,partly cloudy,city street,daytime
False,False,109.41324970570857,12.89586050676086,0.4739109803921568,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4dbd719-db521513.jpg,False,False,False,False,False,partly cloudy,city street,daytime
False,False,102.97879788054856,11.326863487796292,0.4720172549019608,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4dcbfde-47aff5b9.jpg,False,False,False,False,False,overcast,highway,daytime
False,False,111.04802527449532,23.78755084948599,0.4168623529411765,/storage/datasets/clean/bdd/bdd100k/images/100k/val/c4de6fe5-90dc8799.jpg,False,False,False,False,False,clear,city street,daytime
